date,AAPL,MSFT,NVDA,TSLA
2022-05-16,143.0795440673828,254.02069091796875,17.234519958496094,241.4566650390625
2022-05-17,146.7169647216797,259.1885070800781,18.145959854125977,253.8699951171875
2022-05-18,138.4393310546875,247.38775634765625,16.909076690673828,236.60333251953125
2022-05-19,135.0280303955078,246.4724884033203,17.094755172729492,236.47332763671875
2022-05-20,135.26394653320312,245.90777587890625,16.665489196777344,221.3000030517578
2022-05-23,140.6906280517578,253.78466796875,16.869138717651367,224.96665954589844
2022-05-24,137.98712158203125,252.78184509277344,16.126413345336914,209.3866729736328
2022-05-25,138.14442443847656,255.60545349121094,16.94601058959961,219.60000610351562
2022-05-26,141.34930419921875,258.8964538574219,17.820514678955078,235.91000366210938
2022-05-27,147.1102294921875,266.0430908203125,18.778879165649414,253.2100067138672
2022-05-31,146.3237762451172,264.7091979980469,18.64011573791504,252.75332641601562
2022-06-01,146.1959686279297,265.2447204589844,18.288713455200195,246.7899932861328
2022-06-02,148.6536865234375,267.3477478027344,19.558542251586914,258.3333435058594
2022-06-03,142.92225646972656,262.9078674316406,18.688034057617188,234.51666259765625
2022-06-06,143.66940307617188,261.6713562011719,18.753915786743164,238.27999877929688
2022-06-07,146.1959686279297,265.32257080078125,18.893678665161133,238.8866729736328
2022-06-08,145.45863342285156,263.2876281738281,18.62009048461914,241.86666870117188
